user_id,user_name,week,opponent_id,opponent_name,points_for,points_against,points_spread,playoffs,wins,losses,ties,current_period,waiver_budget_left,division,points_potential,win_streak,record,leauge_id,year
460510059265257472,bhamm21,1,860235052695556096,kmpeoples,0.0,19.1,-19.1,False,0,1,0,True,100.0,3.0,0.0,0,0,995873526081122304,2023
860235052695556096,kmpeoples,1,460510059265257472,bhamm21,19.1,0.0,19.1,False,1,0,0,True,100.0,3.0,0.0,0,0,995873526081122304,2023
462745104268914688,csak,1,461711675867787264,jcsalvo,0.0,3.0,-3.0,False,0,1,0,True,100.0,2.0,0.0,0,0,995873526081122304,2023
461711675867787264,jcsalvo,1,462745104268914688,csak,3.0,0.0,3.0,False,1,0,0,True,100.0,2.0,0.0,0,0,995873526081122304,2023
422091667659563008,JeanyusMusic,1,999369871618121728,qbauducco,8.0,8.0,0.0,False,0,0,1,True,100.0,2.0,0.0,0,0,995873526081122304,2023
999369871618121728,qbauducco,1,422091667659563008,JeanyusMusic,8.0,8.0,0.0,False,0,0,1,True,100.0,2.0,0.0,0,0,995873526081122304,2023
463033097869324288,ericbmg,1,798880355598864384,ttester9842,0.0,0.0,0.0,False,0,0,1,True,100.0,3.0,0.0,0,0,995873526081122304,2023
798880355598864384,ttester9842,1,463033097869324288,ericbmg,0.0,0.0,0.0,False,0,0,1,True,100.0,3.0,0.0,0,0,995873526081122304,2023
1005270945676017664,Meatball1016,1,860665827303804928,jtschwamburger,28.94,0.0,28.94,False,1,0,0,True,100.0,1.0,0.0,0,0,995873526081122304,2023
860665827303804928,jtschwamburger,1,1005270945676017664,Meatball1016,0.0,28.94,-28.94,False,0,1,0,True,100.0,1.0,0.0,0,0,995873526081122304,2023
999045690107957248,CSAINTB,1,860346926040842240,kennedynickerson,13.4,0.0,13.4,False,1,0,0,True,100.0,1.0,0.0,0,0,995873526081122304,2023
860346926040842240,kennedynickerson,1,999045690107957248,CSAINTB,0.0,13.4,-13.4,False,0,1,0,True,100.0,1.0,0.0,0,0,995873526081122304,2023
